Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,Código da CREDE,CREDE,Escola,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,Muito Crítico,Crítico,Intermediário,Adequado,Alunos Previstos,Alunos Efetivos,Percentual de Participação,Taxa de Participação,Proficiência Padronizada,Fator de Ajuste,Número de Alunos no Muito Crítico,Número de Alunos no Crítico,Número de Alunos no Intermediário,Número de Alunos no Adequado,IDE EF MT,IDE Médio EF
2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2017,262.48,7.1,245.68,4.6,não cactus,3,ACARAU,ANTONIO FERREIRA SALES EEIEF,254.73954463378001,58.150780765618798,Crítico,46.511627906976699,18.604651162790699,18.604651162790699,16.2790697674419,43,43,100,1,3.98697723168898,0.51162790697674398,20,8,8,7,2.03984881621296,2.4257499788044501
2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2019,295.31,8.2,291.5,5.9,não cactus,3,ACARAU,ANTONIO FERREIRA SALES EEIEF,335.15020212789199,54.782562825026197,Adequado,6.6666666666666696,10,13.3333333333333,70,29,30,103.448275862069,1,8.0075101063945908,0.86666666666666703,2,3,4,21,6.9398420922086501,5.62619865684242
2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2017,248.62,6.9,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2019,282.78,8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2017,267.46,7.3,289.64,6.2,não cactus,3,ACARAU,LAURA FURTADO DO NASCIMENTO EEIEF,302.198196232084,51.529789287753204,Intermediário,12.5,18.75,37.5,31.25,17,16,94.117647058823493,0.94117647058823495,6.3599098116042097,0.71875,2,3,6,5,4.3022919313793198,4.7509884359887504
2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2019,212.87,5.9,315.02,6.9,não cactus,3,ACARAU,LAURA FURTADO DO NASCIMENTO EEIEF,318.581090026955,48.745366129862902,Intermediário,3.7037037037037002,22.2222222222222,25.925925925925899,48.148148148148103,27,27,100,1,7.1790545013477498,0.79629629629629595,1,6,7,13,5.7166545103324697,5.9971306751758604
2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2017,263.29,7.1,300.38,6.5,não cactus,3,ACARAU,JOAO JAIME FERREIRA GOMES FILHO EEIEF,306.90309370871103,48.181384517082599,Intermediário,7.3170731707317103,17.0731707317073,41.463414634146297,34.146341463414601,40,41,102.5,1,6.5951546854355598,0.75609756097560998,3,7,17,14,4.9865803719146902,5.6713492327351398
2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2019,261.82,7.5,282.53,5.9,não cactus,3,ACARAU,JOAO JAIME FERREIRA GOMES FILHO EEIEF,361.907831984685,35.860086041330597,Adequado,0,4.5454545454545503,9.0909090909090899,86.363636363636402,43,44,102.325581395349,1,9.3453915992342296,0.95454545454545503,0,2,4,38,8.9206010719963107,9.0205579219556693
2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2017,250.17,7.3,266.39,4.8,não cactus,3,ACARAU,JOSE AUGUSTO VASCONCELOS EEIEF,267.974094726739,45.335579088294899,Crítico,28.571428571428601,28.571428571428601,35.714285714285701,7.1428571428571397,13,14,107.69230769230801,1,4.64870473633695,0.55357142857142905,4,4,5,1,2.5733901219008102,3.3015760743437799
2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2017,233.58,6.2,286.17,5.8,não cactus,3,ACARAU,MANOEL DUCA DA SILVEIRA EEIEF,302.423462295028,47.235588244842802,Intermediário,4,24,44,28,25,25,100,1,6.3711731147514197,0.74,1,6,11,7,4.7146681049160497,4.5987768179199797
2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2019,240.04,6.7,289.04,5.8,não cactus,3,ACARAU,MANOEL DUCA DA SILVEIRA EEIEF,313.05678211369002,45.0217323416136,Intermediário,5.2631578947368398,10.526315789473699,42.105263157894697,42.105263157894697,17,19,111.764705882353,1,6.90283910568448,0.80263157894736803,1,2,8,8,5.5404366506151801,5.0900941226366303
2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2017,228.29,6.4,249.53,4.7,cactus19,3,ACARAU,MANOEL JOAO DE ARAUJO EEIEF,249.318527151891,45.499575566634,Crítico,35.593220338983102,37.288135593220296,22.033898305084701,5.0847457627118597,58,59,101.72413793103399,1,3.7159263575945598,0.49152542372881403,21,22,13,3,1.8264722774617299,2.8769281406103002
2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2019,235,6.4,248.66,4.9,cactus19,3,ACARAU,MANOEL JOAO DE ARAUJO EEIEF,253.16554421506299,43.321236977895602,Crítico,23.076923076923102,42.307692307692299,26.923076923076898,7.6923076923076898,52,52,100,1,3.9082772107531301,0.54807692307692302,12,22,14,4,2.1420365482012298,2.8081940293405401
2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2017,236.72,6.5,276.7,5.1,não cactus,3,ACARAU,RAIMUNDA DOMINGUES OLIVEIRA EEIEF,282.76500837232197,45.254283522644599,Intermediário,15.789473684210501,21.052631578947398,42.105263157894697,21.052631578947398,19,19,100,1,5.38825041861611,0.67105263157894701,3,4,8,4,3.6157996230187099,3.6158493311991098
2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2019,267.3,7.5,284.32,5.9,não cactus,3,ACARAU,RAIMUNDA DOMINGUES OLIVEIRA EEIEF,319.326360968318,43.026524183273501,Intermediário,3.4482758620689702,17.241379310344801,34.482758620689701,44.827586206896598,29,29,100,1,7.2163180484159,0.80172413793103503,1,5,10,13,5.7854963664024099,5.6959085609377196
2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2017,233.12,6.3,264.38,5.3,cactus19,3,ACARAU,ROQUE LOPES DE ARAUJO EEIEF,270.93057530333698,45.779915804387997,Crítico,19.047619047619001,28.571428571428601,47.619047619047599,4.7619047619047601,20,21,105,1,4.79652876516686,0.59523809523809501,4,6,10,1,2.8550766459326602,3.7202591186174798
2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2019,257.86,8.2,295.9,6,cactus19,3,ACARAU,ROQUE LOPES DE ARAUJO EEIEF,293.94495833488298,42.147828306868703,Intermediário,3.3333333333333299,33.3333333333333,33.3333333333333,30,29,30,103.448275862069,1,5.9472479167441596,0.72499999999999998,1,10,10,9,4.3117547396395199,5.1069403342400603
2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2017,NA,NA,266.67,5.2,cactus19,3,ACARAU,JOELINA RIBEIRO RAMOS VIANA EEIEF PROFª,260.96501380925997,49.943149925907498,Crítico,35.135135135135101,18.918918918918902,37.837837837837803,8.1081081081081106,36,37,102.777777777778,1,4.2982506904630098,0.54729729729729704,13,7,14,3,2.3524209859966501,2.96062432935096
2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2019,234.43,6.1,246.32,4.8,cactus19,3,ACARAU,JOELINA RIBEIRO RAMOS VIANA EEIEF PROFª,244.46218454146799,39.9703295878058,Crítico,32.142857142857103,50,14.285714285714301,3.5714285714285698,28,28,100,1,3.4731092270733801,0.47321428571428598,9,14,4,1,1.64352490209722,2.2774947418347602
2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2017,231.82,6.1,258.58,4.9,não cactus,3,ACARAU,JOAO JAIME FERREIRA GOMES FILHO EEIEF,244.60838275415401,35.912794926897597,Crítico,33.3333333333333,48.148148148148103,18.518518518518501,0,27,27,100,1,3.4804191377077101,0.46296296296296302,9,13,5,0,1.61130515634616,2.1535915127951299
2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2019,228.13,5.8,283.87,5.8,não cactus,3,ACARAU,JOAO JAIME FERREIRA GOMES FILHO EEIEF,280.27179764006701,43.8236019318554,Intermediário,9.0909090909090899,45.454545454545503,24.2424242424242,21.2121212121212,30,33,110,1,5.26358988200335,0.64393939393939403,3,15,8,7,3.3894328785627699,3.6045438689239599
2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2017,239.19,6.4,275.26,4.9,cactus19,3,ACARAU,TERESA DE JESUS SILVA EEIEF PROFª,278.704684369738,51.401607049736,Intermediário,16.455696202531598,34.177215189873401,25.3164556962025,24.050632911392398,77,79,102.597402597403,1,5.1852342184869,0.642405063291139,13,27,20,19,3.33102071630646,3.8280137554333198
2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2019,242.46,6.4,270.45,5.2,cactus19,3,ACARAU,TERESA DE JESUS SILVA EEIEF PROFª,271.03296414162003,49.8476842191671,Crítico,19.178082191780799,36.986301369863,27.397260273972599,16.438356164383599,72,73,101.388888888889,1,4.8016482070810103,0.602739726027397,14,27,20,12,2.8941441248159498,3.83123113645699
2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2017,243.58,6.7,258.13,4.3,cactus19,3,ACARAU,FRANCISCA SILVEIRA GOMES PROFA EEF,263.323397651552,43.010960853516302,Crítico,16.9491525423729,44.067796610169502,28.8135593220339,10.1694915254237,58,59,101.72413793103399,1,4.4161698825776199,0.58050847457627097,10,26,17,6,2.5636240420048,3.00071200956878
2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2019,235.4,6.2,278.55,5.5,cactus19,3,ACARAU,FRANCISCA SILVEIRA GOMES PROFA EEF,287.521155627089,54.9982397660429,Intermediário,15.625,28.125,28.125,28.125,32,32,100,1,5.6260577813544703,0.671875,5,9,9,9,3.7800075718475301,4.5786751081525301
2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2017,216.33,6,NA,NA,não cactus,16,IGUATU,CASTRO ALVES EEF,263.29908875189,31.035966291450499,Crítico,12.5,50,37.5,0,8,8,100,1,4.4149544375945204,0.5625,1,4,3,0,2.4834118711469202,3.8710087168340199
2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2019,198.87,5.7,255.94,5.7,não cactus,16,IGUATU,CASTRO ALVES EEF,233.380339738359,36.388179335240103,Crítico,45.454545454545503,45.454545454545503,9.0909090909090899,0,11,11,100,1,2.9190169869179301,0.40909090909090901,5,5,1,0,1.19414331283006,2.44674387826378
2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2017,227.41,6.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2019,228.37,6.4,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2017,199.59,5.3,253.2,4.9,não cactus,16,IGUATU,FRANCISCO UCHOA DE ALBUQUERQUE EEF PROFESSOR,257.79900422489101,49.687675669637997,Crítico,29.411764705882401,38.235294117647101,20.588235294117599,11.764705882352899,33,34,103.030303030303,1,4.1399502112445399,0.53676470588235303,10,13,7,4,2.2221791575062602,2.74928217827821
2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2019,200.07,5.5,252.92,4.8,não cactus,16,IGUATU,FRANCISCO UCHOA DE ALBUQUERQUE EEF PROFESSOR,242.330613671555,45.893502742285897,Crítico,36.585365853658502,39.024390243902403,21.951219512195099,2.4390243902439002,40,41,102.5,1,3.36653068357777,0.47560975609756101,15,16,9,1,1.60115483731138,2.5958070928894998
2300309,Acopiara,23111917,Herminio Barbosa E Silva Eef,Municipal,2017,204.44,5.8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111917,Herminio Barbosa E Silva Eef,Municipal,2019,213.57,5.8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111925,Hugo De Gouvea Soares Eef Dr,Municipal,2017,226.08,6.3,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111925,Hugo De Gouvea Soares Eef Dr,Municipal,2019,226.84,6.3,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111984,Joao Moreira Barros Eef,Municipal,2017,NA,NA,265.29,5.2,não cactus,16,IGUATU,JOAO MOREIRA BARROS EEF,272.32846966575499,44.3331084028178,Crítico,17.647058823529399,35.294117647058798,32.352941176470601,14.705882352941201,33,34,103.030303030303,1,4.8664234832877602,0.61029411764705899,6,12,11,5,2.9699496258300302,4.1131102691020196
2300309,Acopiara,23111984,Joao Moreira Barros Eef,Municipal,2019,NA,NA,261.95,5.2,não cactus,16,IGUATU,JOAO MOREIRA BARROS EEF,254.95118644713199,36.109452797558198,Crítico,22.580645161290299,41.935483870967701,32.258064516128997,3.2258064516128999,28,31,110.71428571428601,1,3.9975593223566199,0.54032258064516103,7,13,10,1,2.1599715693378498,3.31400809748598
2300309,Acopiara,23111992,Joao Uchoa De Albuquerque Eef Dr,Municipal,2017,217.11,6.1,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23111992,Joao Uchoa De Albuquerque Eef Dr,Municipal,2019,224.95,6,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23112042,Jose Adonias Gurgel De Albuquerque Eef Dr,Municipal,2017,NA,NA,256.18,5.1,não cactus,16,IGUATU,JOSE ADONIAS GURGEL DE ALBUQUERQUE EEF DR,264.64904147592301,47.290585753760702,Crítico,17.5,42.5,30,10,81,80,98.765432098765402,0.98765432098765404,4.4824520737961304,0.58125000000000004,14,34,24,8,2.5732595238459299,3.28106354090882
2300309,Acopiara,23112042,Jose Adonias Gurgel De Albuquerque Eef Dr,Municipal,2019,NA,NA,259.72,5.3,não cactus,16,IGUATU,JOSE ADONIAS GURGEL DE ALBUQUERQUE EEF DR,260.25883994808299,48.831856193118803,Crítico,30,32.857142857142897,25.714285714285701,11.4285714285714,70,70,100,1,4.2629419974041296,0.54642857142857104,21,23,18,8,2.3293933057244001,3.4337319389074699
2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2017,222.67,5.9,257.52,5.1,não cactus,16,IGUATU,JOSE LEANDRO CORREIA EEF,258.74355662023697,52.239113825720501,Crítico,23.076923076923102,38.461538461538503,23.076923076923102,15.384615384615399,13,13,100,1,4.1871778310118302,0.57692307692307698,3,5,3,2,2.4156795178914399,2.86537355589995
2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2019,203.56,5.7,225.37,4.1,não cactus,16,IGUATU,JOSE LEANDRO CORREIA EEF,244.611511275456,49.857660090204703,Crítico,35,45,15,5,19,20,105.26315789473701,1,3.48057556377282,0.47499999999999998,7,9,3,1,1.65327339279209,1.9856930886225199
2300309,Acopiara,23112204,Manoel Quaresma Dos Anjos Eef,Municipal,2017,195.15,5.4,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23112204,Manoel Quaresma Dos Anjos Eef,Municipal,2019,211.82,5.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2017,231.84,6.7,247.61,4.7,não cactus,16,IGUATU,CRISARES SAMPAIO COUTO EEF PE,234.713297300812,48.476034992607197,Crítico,42.307692307692299,34.615384615384599,23.076923076923102,0,26,26,100,1,2.9856648650406199,0.45192307692307698,11,9,6,0,1.34929085247028,2.05898810648248
2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2019,197.52,5.4,263.73,5.4,não cactus,16,IGUATU,CRISARES SAMPAIO COUTO EEF PE,244.97483446239201,53.089943636997504,Crítico,37.5,25,31.25,6.25,16,16,100,1,3.4987417231195801,0.515625,6,4,5,1,1.8040387009835299,2.3620274095079701
2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2017,210.83,6.1,249.13,4.7,não cactus,16,IGUATU,FRANCISCO DE ASSIS COUTO EEF MONSENHOR,255.65428829306501,27.656630811208501,Crítico,11.1111111111111,77.7777777777778,11.1111111111111,0,9,9,100,1,4.0327144146532596,0.5,1,7,1,0,2.0163572073266298,2.62027377038625
2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2019,NA,NA,220.36,4,não cactus,16,IGUATU,FRANCISCO DE ASSIS COUTO EEF MONSENHOR,227.03277889761401,42.385801615400602,Crítico,68.75,12.5,18.75,0,16,16,100,1,2.60163894488071,0.375,11,2,3,0,0.97561460433026703,1.41489993151692
2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2017,196.75,5.1,224,4.2,não cactus,16,IGUATU,ADONIAS UCHOA DE ALBUQUERQUE EEF,218.56801323878901,41.589575395695597,Muito Crítico,70.588235294117695,17.647058823529399,11.764705882352899,0,17,17,100,1,2.1784006619394498,0.35294117647058798,12,3,2,0,0.76884729244921801,1.2051000929777
2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2019,210.2,6.1,232.15,4.7,não cactus,16,IGUATU,ADONIAS UCHOA DE ALBUQUERQUE EEF,225.48676163776901,43.201280086074902,Crítico,53.846153846153797,30.769230769230798,15.384615384615399,0,12,13,108.333333333333,1,2.52433808188845,0.40384615384615402,7,4,2,0,1.01944422537803,1.7339242562941299
2300309,Acopiara,23112875,Umbelino Roque Eef,Municipal,2017,213.88,5.8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23112875,Umbelino Roque Eef,Municipal,2019,206.25,5.1,NA,NA,não cactus,16,IGUATU,UMBELINO ROQUE EEF,235.62271396353401,52.1457186330857,Crítico,44.4444444444444,44.4444444444444,0,11.1111111111111,9,9,100,1,3.0311356981766999,0.44444444444444398,4,4,0,1,1.34717142141187,1.9862273480294801
2300309,Acopiara,23113090,Manoel Rodrigues De Carvalho Eef,Municipal,2017,NA,NA,240.35,4.6,não cactus,16,IGUATU,MANOEL RODRIGUES DE CARVALHO EEF,241.66256455471799,44.800751334725803,Crítico,48.717948717948701,28.205128205128201,17.948717948717899,5.1282051282051304,37,39,105.40540540540501,1,3.33312822773589,0.44871794871794901,19,11,7,2,1.4956344611635399,1.8374369276849101
2300309,Acopiara,23113090,Manoel Rodrigues De Carvalho Eef,Municipal,2019,NA,NA,253.32,5,não cactus,16,IGUATU,MANOEL RODRIGUES DE CARVALHO EEF,256.80597222163198,46.834844381062602,Crítico,27.5,42.5,20,10,40,40,100,1,4.0902986110816197,0.53125,11,17,8,4,2.1729711371371101,2.8407161954871998
2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2017,220.49,6.2,242.19,4.6,não cactus,16,IGUATU,JOSE ALVES DO NASCIMENTO EEF,249.35062734733,44.655945563350599,Crítico,34.210526315789501,36.842105263157897,26.315789473684202,2.6315789473684199,39,38,97.435897435897402,0.97435897435897401,3.7175313673665,0.49342105263157898,13,14,10,1,1.78727469584928,2.3879455238574598
2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2019,224.91,6,265.21,5.3,não cactus,16,IGUATU,JOSE ALVES DO NASCIMENTO EEF,263.40366451244199,49.470089170925398,Crítico,26.086956521739101,39.130434782608702,26.086956521739101,8.6956521739130395,23,23,100,1,4.4201832256220799,0.54347826086956497,6,9,6,2,2.4022734921859099,2.90090648245156
2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2017,233.41,6.6,267.23,5.2,não cactus,16,IGUATU,MARIA ADELINA DE OLIVEIRA EEF,250.2416721541,48.798402369155802,Crítico,41.6666666666667,33.3333333333333,8.3333333333333304,16.6666666666667,12,12,100,1,3.76208360770499,0.5,5,4,1,2,1.8810418038525001,2.7673183895578202
2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2019,223.83,6.2,NA,NA,não cactus,16,IGUATU,MARIA ADELINA DE OLIVEIRA EEF,245.41024617654401,38.730824112167902,Crítico,40,30,30,0,8,10,125,1,3.5205123088271999,0.47499999999999998,4,3,3,0,1.6722433466929201,2.7602390916269299
2300309,Acopiara,23114185,Pedro Jose De Queiroz Eef,Municipal,2017,199.53,5.4,NA,NA,não cactus,16,IGUATU,PEDRO JOSE DE QUEIROZ EEF,299.72943420470301,65.822122138269904,Intermediário,20,20,20,40,5,5,100,1,6.2364717102351701,0.7,1,1,1,2,4.3655301971646203,4.9428842070523196
2300309,Acopiara,23114185,Pedro Jose De Queiroz Eef,Municipal,2019,211.82,5.7,NA,NA,não cactus,16,IGUATU,PEDRO JOSE DE QUEIROZ EEF,257.07867587984299,36.583715980869599,Crítico,14.285714285714301,71.428571428571402,14.285714285714301,0,7,7,100,1,4.1039337939921401,0.5,1,5,1,0,2.05196689699607,3.06993155145154
2300309,Acopiara,23114231,Raimundo Mariano Eef,Municipal,2017,223.9,6.3,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23114231,Raimundo Mariano Eef,Municipal,2019,233.55,6.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2017,197.06,5.2,236.38,4.4,não cactus,16,IGUATU,SOLON GUEDES CAVALCANTE EEF,238.93205007348899,47.690523705957702,Crítico,42.553191489361701,31.914893617021299,23.404255319148898,2.12765957446809,47,47,100,1,3.1966025036744599,0.46276595744680799,20,15,11,1,1.47927881818978,2.3149144832747002
2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2019,203.45,5.5,258.16,5.2,não cactus,16,IGUATU,SOLON GUEDES CAVALCANTE EEF,254.57749154477801,48.967709319761397,Crítico,33.3333333333333,36.1111111111111,22.2222222222222,8.3333333333333304,35,36,102.857142857143,1,3.97887457723892,0.51388888888888895,12,13,8,3,2.0446994355255601,3.0204107695309301
2300309,Acopiara,23176571,Serafim De Sousa Lima Eef,Municipal,2017,234.74,6.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300309,Acopiara,23176571,Serafim De Sousa Lima Eef,Municipal,2019,218.18,6,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2017,218.55,5.9,264.69,5.4,não cactus,15,TAUA,ARMANDO ARRAES FEITOSA EEIF,278.344705374662,43.800855623843297,Intermediário,10,50,20,20,10,10,100,1,5.16723526873308,0.625,1,5,2,2,3.2295220429581799,3.16437464379558
2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2019,230.67,6.3,NA,NA,não cactus,15,TAUA,ARMANDO ARRAES FEITOSA EEIF,230.62026988312201,32.425339300445302,Crítico,50,50,0,0,12,12,100,1,2.7810134941560798,0.375,6,6,0,0,1.04288006030853,1.73225359798805
2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2017,208.43,5.1,NA,NA,não cactus,15,TAUA,EDMUNDO BRAGA EEIF,224.68237589147901,32.887677314459502,Muito Crítico,52.173913043478301,43.478260869565197,4.3478260869565197,0,24,23,95.8333333333333,0.95833333333333304,2.4841187945739498,0.38043478260869601,12,10,1,0,0.90566831052175301,1.85722740666977
2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2019,211.97,5.6,266.4,5.4,não cactus,15,TAUA,EDMUNDO BRAGA EEIF,251.78138468770101,40.518522398143297,Crítico,31.034482758620701,41.379310344827601,24.137931034482801,3.4482758620689702,30,29,96.6666666666667,0.96666666666666701,3.8390692343850601,0.5,9,12,7,1,1.8555501299527799,2.7365924553055798
2300408,Aiuaba,23104805,Maria Liborio Feitosa Eeif,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300408,Aiuaba,23104805,Maria Liborio Feitosa Eeif,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300408,Aiuaba,23104899,Otonio Andrade Eeif,Municipal,2017,193.91,4.6,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300408,Aiuaba,23104899,Otonio Andrade Eeif,Municipal,2019,190.51,4.7,245.18,4.9,não cactus,15,TAUA,OTONIS ANDRADE EEIF,231.09056123776901,29.373982899614202,Crítico,38.095238095238102,57.142857142857103,4.7619047619047601,0,22,21,95.454545454545496,0.95454545454545503,2.8045280618884698,0.41666666666666702,8,12,1,0,1.1154372973420099,2.22029363607151
2300408,Aiuaba,23104953,Padre Pedro Jose Centro Educacional Municipal,Municipal,2017,227.53,6.1,263.65,4.4,não cactus,15,TAUA,PADRE PEDRO JOSE CENTRO EDUCACIONAL MUNICIPAL,264.28872854739097,53.924564367685001,Crítico,28.712871287128699,28.712871287128699,29.702970297029701,12.8712871287129,102,101,99.019607843137294,0.99019607843137303,4.4644364273695496,0.566831683168317,29,29,30,13,2.50577436732262,2.7802735236106
