,Sigla da UF,Código do Município,Nome do Município,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,ID_PROVA_BRASIL,NIVEL_SOCIO_ECONOMICO,MEDIA_5EF_MT,MEDIA_9EF_MT
173,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2015,316.87,8.6,,,não cactus,2017,Grupo 1,262.48,245.68
174,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2017,262.48,7.1,245.68,4.6,não cactus,2017,Grupo 1,262.48,245.68
175,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2019,295.31,8.2,291.5,5.9,não cactus,2017,Grupo 1,262.48,245.68
176,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2005,,,,,não cactus,2017,Grupo 2,267.46,289.64
177,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2007,,,,,não cactus,2017,Grupo 2,267.46,289.64
178,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2009,198.58,4.7,,,não cactus,2017,Grupo 2,267.46,289.64
179,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2011,,,,,não cactus,2017,Grupo 2,267.46,289.64
180,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2013,,,,,não cactus,2017,Grupo 2,267.46,289.64
181,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2015,254.67,7.2,,,não cactus,2017,Grupo 2,267.46,289.64
182,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2017,267.46,7.3,289.64,6.2,não cactus,2017,Grupo 2,267.46,289.64
183,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2019,212.87,5.9,315.02,6.9,não cactus,2017,Grupo 2,267.46,289.64
184,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2005,,,,,não cactus,2017,Grupo 2,263.29,300.38
185,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2007,,,,,não cactus,2017,Grupo 2,263.29,300.38
186,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2009,195.13,4.4,225.05,3.9,não cactus,2017,Grupo 2,263.29,300.38
187,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2011,204.38,5.0,225.78,3.9,não cactus,2017,Grupo 2,263.29,300.38
188,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2013,215.45,5.6,232.4,3.8,não cactus,2017,Grupo 2,263.29,300.38
189,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2015,239.03,6.1,271.37,5.4,não cactus,2017,Grupo 2,263.29,300.38
190,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2017,263.29,7.1,300.38,6.5,não cactus,2017,Grupo 2,263.29,300.38
191,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2019,261.82,7.5,282.53,5.9,não cactus,2017,Grupo 2,263.29,300.38
192,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2005,,,,,não cactus,2017,,250.17,266.39
193,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2007,,,,,não cactus,2017,,250.17,266.39
194,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2009,161.41,3.2,229.8,3.6,não cactus,2017,,250.17,266.39
195,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2011,170.29,3.5,,,não cactus,2017,,250.17,266.39
196,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2013,,,,,não cactus,2017,,250.17,266.39
197,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2015,,,,,não cactus,2017,,250.17,266.39
198,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2017,250.17,7.3,266.39,4.8,não cactus,2017,,250.17,266.39
199,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2019,,,,,não cactus,2017,,250.17,266.39
200,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2005,,,,,não cactus,2017,,233.58,286.17
201,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2007,174.06,3.9,227.54,3.7,não cactus,2017,,233.58,286.17
202,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2009,169.86,3.7,234.89,3.7,não cactus,2017,,233.58,286.17
203,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2011,192.66,4.5,261.96,4.3,não cactus,2017,,233.58,286.17
204,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2013,192.73,4.4,249.61,4.1,não cactus,2017,,233.58,286.17
205,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2015,,,,,não cactus,2017,,233.58,286.17
206,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2017,233.58,6.2,286.17,5.8,não cactus,2017,,233.58,286.17
207,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2019,240.04,6.7,289.04,5.8,não cactus,2017,,233.58,286.17
208,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2005,,,,,cactus19,2017,Grupo 2,228.29,249.53
209,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2007,178.35,3.8,,,cactus19,2017,Grupo 2,228.29,249.53
210,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2009,191.88,4.0,212.0,2.8,cactus19,2017,Grupo 2,228.29,249.53
211,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2011,211.74,5.1,235.86,3.8,cactus19,2017,Grupo 2,228.29,249.53
212,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2013,204.24,4.8,230.01,3.5,cactus19,2017,Grupo 2,228.29,249.53
213,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2015,207.19,5.4,250.67,4.1,cactus19,2017,Grupo 2,228.29,249.53
214,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2017,228.29,6.4,249.53,4.7,cactus19,2017,Grupo 2,228.29,249.53
215,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2019,235.0,6.4,248.66,4.9,cactus19,2017,Grupo 2,228.29,249.53
216,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2005,,,,,não cactus,2017,Grupo 1,236.72,276.7
217,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2007,,,,,não cactus,2017,Grupo 1,236.72,276.7
218,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2009,192.06,4.6,242.5,3.5,não cactus,2017,Grupo 1,236.72,276.7
219,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2011,,,262.7,4.0,não cactus,2017,Grupo 1,236.72,276.7
220,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2013,,,257.76,4.8,não cactus,2017,Grupo 1,236.72,276.7
221,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2015,251.05,6.6,242.53,4.5,não cactus,2017,Grupo 1,236.72,276.7
222,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2017,236.72,6.5,276.7,5.1,não cactus,2017,Grupo 1,236.72,276.7
223,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2019,267.3,7.5,284.32,5.9,não cactus,2017,Grupo 1,236.72,276.7
224,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2005,,,,,cactus19,2017,Grupo 2,233.12,264.38
225,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2007,,,,,cactus19,2017,Grupo 2,233.12,264.38
226,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2009,,,,,cactus19,2017,Grupo 2,233.12,264.38
227,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2011,213.82,5.3,,,cactus19,2017,Grupo 2,233.12,264.38
228,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2013,212.97,5.3,,,cactus19,2017,Grupo 2,233.12,264.38
229,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2015,,,255.6,4.9,cactus19,2017,Grupo 2,233.12,264.38
230,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2017,233.12,6.3,264.38,5.3,cactus19,2017,Grupo 2,233.12,264.38
231,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2019,257.86,8.2,295.9,6.0,cactus19,2017,Grupo 2,233.12,264.38
232,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2005,153.26,3.1,,,cactus19,2017,Grupo 1,222.64,266.67
233,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2007,175.8,3.7,214.91,3.0,cactus19,2017,Grupo 1,222.64,266.67
234,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2009,187.55,3.7,223.93,2.9,cactus19,2017,Grupo 1,222.64,266.67
235,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2011,202.37,4.7,244.95,4.0,cactus19,2017,Grupo 1,222.64,266.67
236,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2013,188.67,4.2,227.36,3.9,cactus19,2017,Grupo 1,222.64,266.67
237,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2015,201.6,5.0,250.14,4.3,cactus19,2017,Grupo 1,222.64,266.67
238,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2017,,,266.67,5.2,cactus19,2017,Grupo 1,222.64,266.67
239,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2019,234.43,6.1,246.32,4.8,cactus19,2017,Grupo 1,222.64,266.67
240,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2005,,,,,não cactus,2017,Grupo 2,231.82,258.58
241,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2007,167.75,3.3,216.12,3.0,não cactus,2017,Grupo 2,231.82,258.58
242,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2009,171.49,3.6,,,não cactus,2017,Grupo 2,231.82,258.58
243,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2011,189.19,3.9,250.31,3.5,não cactus,2017,Grupo 2,231.82,258.58
244,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2013,202.64,4.3,251.58,4.1,não cactus,2017,Grupo 2,231.82,258.58
245,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2015,212.14,5.2,245.84,3.6,não cactus,2017,Grupo 2,231.82,258.58
246,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2017,231.82,6.1,258.58,4.9,não cactus,2017,Grupo 2,231.82,258.58
247,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2019,228.13,5.8,283.87,5.8,não cactus,2017,Grupo 2,231.82,258.58
248,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2005,167.63,3.1,220.18,2.8,cactus19,2017,Grupo 3,239.19,275.26
249,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2007,188.93,4.3,228.44,3.6,cactus19,2017,Grupo 3,239.19,275.26
250,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2009,199.79,4.2,235.63,3.5,cactus19,2017,Grupo 3,239.19,275.26
251,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2011,200.07,4.8,255.39,4.5,cactus19,2017,Grupo 3,239.19,275.26
252,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2013,190.83,4.2,249.49,4.3,cactus19,2017,Grupo 3,239.19,275.26
253,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2015,220.12,5.3,256.89,4.6,cactus19,2017,Grupo 3,239.19,275.26
254,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2017,239.19,6.4,275.26,4.9,cactus19,2017,Grupo 3,239.19,275.26
255,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2019,242.46,6.4,270.45,5.2,cactus19,2017,Grupo 3,239.19,275.26
256,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2005,,,,,cactus19,2017,Grupo 2,243.58,258.13
257,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2007,,,,,cactus19,2017,Grupo 2,243.58,258.13
258,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2009,182.8,4.2,234.6,3.9,cactus19,2017,Grupo 2,243.58,258.13
259,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2011,221.71,5.2,251.92,2.7,cactus19,2017,Grupo 2,243.58,258.13
260,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2013,199.38,4.6,248.37,4.1,cactus19,2017,Grupo 2,243.58,258.13
261,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2015,212.27,5.2,244.58,4.3,cactus19,2017,Grupo 2,243.58,258.13
262,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2017,243.58,6.7,258.13,4.3,cactus19,2017,Grupo 2,243.58,258.13
263,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2019,235.4,6.2,278.55,5.5,cactus19,2017,Grupo 2,243.58,258.13
264,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2005,138.84,2.3,215.96,2.2,não cactus,2017,Grupo 2,199.59,253.2
265,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2007,165.79,3.4,211.34,2.7,não cactus,2017,Grupo 2,199.59,253.2
266,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2009,175.62,4.0,213.63,3.2,não cactus,2017,Grupo 2,199.59,253.2
267,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2011,198.45,5.0,218.56,3.5,não cactus,2017,Grupo 2,199.59,253.2
268,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2013,178.04,4.5,241.26,3.9,não cactus,2017,Grupo 2,199.59,253.2
269,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2015,208.76,5.6,259.68,4.8,não cactus,2017,Grupo 2,199.59,253.2
270,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2017,199.59,5.3,253.2,4.9,não cactus,2017,Grupo 2,199.59,253.2
271,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2019,200.07,5.5,252.92,4.8,não cactus,2017,Grupo 2,199.59,253.2
272,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2005,,,,,não cactus,2017,,222.67,257.52
273,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2007,,,,,não cactus,2017,,222.67,257.52
274,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2009,,,238.25,4.1,não cactus,2017,,222.67,257.52
275,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2011,,,,,não cactus,2017,,222.67,257.52
276,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2013,,,,,não cactus,2017,,222.67,257.52
277,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2015,,,,,não cactus,2017,,222.67,257.52
278,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2017,222.67,5.9,257.52,5.1,não cactus,2017,,222.67,257.52
279,CE,2300309,Acopiara,23112115,Jose Leandro Correia Eef,Municipal,2019,203.56,5.7,225.37,4.1,não cactus,2017,,222.67,257.52
280,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2005,,,,,não cactus,2017,,231.84,247.61
281,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2007,,,,,não cactus,2017,,231.84,247.61
282,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2009,,,,,não cactus,2017,,231.84,247.61
283,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2011,,,,,não cactus,2017,,231.84,247.61
284,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2013,195.24,5.2,,,não cactus,2017,,231.84,247.61
285,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2015,,,,,não cactus,2017,,231.84,247.61
286,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2017,231.84,6.7,247.61,4.7,não cactus,2017,,231.84,247.61
287,CE,2300309,Acopiara,23112360,Crisares Sampaio Couto Eef Pe,Municipal,2019,197.52,5.4,263.73,5.4,não cactus,2017,,231.84,247.61
288,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2005,,,,,não cactus,2017,Grupo 1,210.83,249.13
289,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2007,,,,,não cactus,2017,Grupo 1,210.83,249.13
290,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2009,160.63,3.0,,,não cactus,2017,Grupo 1,210.83,249.13
291,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2011,,,,,não cactus,2017,Grupo 1,210.83,249.13
292,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2013,,,,,não cactus,2017,Grupo 1,210.83,249.13
293,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2015,178.87,4.4,,,não cactus,2017,Grupo 1,210.83,249.13
294,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2017,210.83,6.1,249.13,4.7,não cactus,2017,Grupo 1,210.83,249.13
295,CE,2300309,Acopiara,23112387,Francisco De Assis Couto Eef Monsenhor,Municipal,2019,,,220.36,4.0,não cactus,2017,Grupo 1,210.83,249.13
296,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2005,,,,,não cactus,2017,Grupo 2,196.75,224.0
297,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2007,,,,,não cactus,2017,Grupo 2,196.75,224.0
298,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2009,,,227.56,3.7,não cactus,2017,Grupo 2,196.75,224.0
299,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2011,192.82,4.7,226.99,3.2,não cactus,2017,Grupo 2,196.75,224.0
300,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2013,171.38,4.2,,,não cactus,2017,Grupo 2,196.75,224.0
301,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2015,,,248.48,4.4,não cactus,2017,Grupo 2,196.75,224.0
302,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2017,196.75,5.1,224.0,4.2,não cactus,2017,Grupo 2,196.75,224.0
303,CE,2300309,Acopiara,23112638,Adonias Uchoa De Albuquerque Eef,Municipal,2019,210.2,6.1,232.15,4.7,não cactus,2017,Grupo 2,196.75,224.0
304,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2005,,,,,não cactus,2017,Grupo 1,220.49,242.19
305,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2007,,,,,não cactus,2017,Grupo 1,220.49,242.19
306,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2009,151.73,3.1,222.81,3.3,não cactus,2017,Grupo 1,220.49,242.19
307,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2011,190.82,4.5,217.63,3.0,não cactus,2017,Grupo 1,220.49,242.19
308,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2013,201.3,5.4,235.56,4.1,não cactus,2017,Grupo 1,220.49,242.19
309,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2015,221.22,6.0,264.4,5.1,não cactus,2017,Grupo 1,220.49,242.19
310,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2017,220.49,6.2,242.19,4.6,não cactus,2017,Grupo 1,220.49,242.19
311,CE,2300309,Acopiara,23113359,Jose Alves Do Nascimento Eef,Municipal,2019,224.91,6.0,265.21,5.3,não cactus,2017,Grupo 1,220.49,242.19
312,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2005,,,,,não cactus,2017,,233.41,267.23
313,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2007,,,,,não cactus,2017,,233.41,267.23
314,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2009,,,,,não cactus,2017,,233.41,267.23
315,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2011,,,,,não cactus,2017,,233.41,267.23
316,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2013,,,,,não cactus,2017,,233.41,267.23
317,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2015,,,,,não cactus,2017,,233.41,267.23
318,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2017,233.41,6.6,267.23,5.2,não cactus,2017,,233.41,267.23
319,CE,2300309,Acopiara,23113979,Maria Adelina De Oliveira Eef,Municipal,2019,223.83,6.2,,,não cactus,2017,,233.41,267.23
320,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2005,,,,,não cactus,2017,Grupo 2,197.06,236.38
321,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2007,,,,,não cactus,2017,Grupo 2,197.06,236.38
322,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2009,,,207.74,3.1,não cactus,2017,Grupo 2,197.06,236.38
323,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2011,167.59,3.9,218.7,3.6,não cactus,2017,Grupo 2,197.06,236.38
324,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2013,174.27,4.3,224.27,3.5,não cactus,2017,Grupo 2,197.06,236.38
325,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2015,221.24,6.0,229.72,4.3,não cactus,2017,Grupo 2,197.06,236.38
326,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2017,197.06,5.2,236.38,4.4,não cactus,2017,Grupo 2,197.06,236.38
327,CE,2300309,Acopiara,23114304,Solon Guedes Cavalcante Eef,Municipal,2019,203.45,5.5,258.16,5.2,não cactus,2017,Grupo 2,197.06,236.38
328,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2005,,,,,não cactus,2017,,218.55,264.69
329,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2007,,,,,não cactus,2017,,218.55,264.69
330,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2009,,,,,não cactus,2017,,218.55,264.69
331,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2011,,,,,não cactus,2017,,218.55,264.69
332,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2013,,,,,não cactus,2017,,218.55,264.69
333,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2015,,,,,não cactus,2017,,218.55,264.69
334,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2017,218.55,5.9,264.69,5.4,não cactus,2017,,218.55,264.69
335,CE,2300408,Aiuaba,23104228,Armando Arraes Feitosa Eeif,Municipal,2019,230.67,6.3,,,não cactus,2017,,218.55,264.69
336,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2005,,,,,não cactus,2017,Grupo 2,208.43,241.3
337,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2007,,,,,não cactus,2017,Grupo 2,208.43,241.3
338,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2009,173.13,3.8,214.4,3.7,não cactus,2017,Grupo 2,208.43,241.3
339,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2011,180.51,4.3,231.52,3.8,não cactus,2017,Grupo 2,208.43,241.3
340,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2013,153.69,3.8,243.27,3.8,não cactus,2017,Grupo 2,208.43,241.3
341,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2015,210.31,5.4,,,não cactus,2017,Grupo 2,208.43,241.3
342,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2017,208.43,5.1,,,não cactus,2017,Grupo 2,208.43,241.3
343,CE,2300408,Aiuaba,23104414,Edmundo Braga Eeif,Municipal,2019,211.97,5.6,266.4,5.4,não cactus,2017,Grupo 2,208.43,241.3
344,CE,2300408,Aiuaba,23104953,Padre Pedro Jose Centro Educacional Municipal,Municipal,2005,204.6,4.4,204.42,2.2,não cactus,2017,Grupo 2,227.53,263.65
345,CE,2300408,Aiuaba,23104953,Padre Pedro Jose Centro Educacional Municipal,Municipal,2007,216.71,5.0,253.74,4.1,não cactus,2017,Grupo 2,227.53,263.65
346,CE,2300408,Aiuaba,23104953,Padre Pedro Jose Centro Educacional Municipal,Municipal,2009,204.75,4.6,261.34,4.1,não cactus,2017,Grupo 2,227.53,263.65
347,CE,2300408,Aiuaba,23104953,Padre Pedro Jose Centro Educacional Municipal,Municipal,2011,217.21,5.4,281.9,4.3,não cactus,2017,Grupo 2,227.53,263.65
