,Sigla da UF,Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,Nome do Município_y,cactus
12886,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2017,181.36,4.0,246.37,3.4,Ipaumirim,não cactus
12887,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2019,209.87,5.4,239.01,3.2,Ipaumirim,não cactus
12888,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2005,,,,,Ipaumirim,não cactus
12889,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2007,158.11,2.1,,,Ipaumirim,não cactus
12890,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2009,163.98,2.3,,,Ipaumirim,não cactus
12891,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2011,176.14,3.9,,,Ipaumirim,não cactus
12892,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2013,187.12,4.4,,,Ipaumirim,não cactus
12893,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2015,,,,,Ipaumirim,não cactus
12894,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2017,213.08,4.7,224.86,3.6,Ipaumirim,não cactus
12895,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2019,217.69,5.1,,,Ipaumirim,não cactus
12896,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2005,157.73,2.1,229.78,2.2,Ipaumirim,não cactus
12897,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2007,154.29,2.1,223.27,2.6,Ipaumirim,não cactus
12898,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2009,163.22,2.2,213.03,2.8,Ipaumirim,não cactus
12899,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2011,172.83,3.4,,,Ipaumirim,não cactus
12900,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2013,213.76,5.1,237.46,3.8,Ipaumirim,não cactus
12901,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2015,183.24,3.8,246.89,4.0,Ipaumirim,não cactus
12902,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2017,190.9,4.4,241.89,3.8,Ipaumirim,não cactus
12903,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2019,200.21,5.1,261.77,4.7,Ipaumirim,não cactus
12904,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2005,154.96,2.3,,,Ipaumirim,não cactus
12905,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2007,169.44,2.4,,,Ipaumirim,não cactus
12906,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2009,174.08,2.9,,,Ipaumirim,não cactus
12907,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2011,185.91,4.2,,,Ipaumirim,não cactus
12908,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2013,227.78,5.6,194.25,3.0,Ipaumirim,não cactus
12909,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2015,185.29,4.0,231.12,3.5,Ipaumirim,não cactus
12910,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2017,196.47,4.2,264.94,4.6,Ipaumirim,não cactus
12911,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2019,207.52,5.2,256.95,3.9,Ipaumirim,não cactus
12912,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2005,141.81,2.1,,,Ipu,não cactus
12913,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2007,153.78,2.4,223.31,3.3,Ipu,não cactus
12914,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2009,165.9,3.1,,,Ipu,não cactus
12915,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2011,169.46,4.0,,,Ipu,não cactus
12916,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2013,157.76,3.4,200.39,2.8,Ipu,não cactus
12917,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2015,,,209.29,3.3,Ipu,não cactus
12918,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2017,278.83,7.4,280.5,4.8,Ipu,não cactus
12919,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2019,258.36,6.8,241.25,4.0,Ipu,não cactus
12920,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2005,,,,,Ipu,não cactus
12921,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2007,,,,,Ipu,não cactus
12922,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2009,194.56,4.4,,,Ipu,não cactus
12923,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2011,185.48,4.7,,,Ipu,não cactus
12924,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2013,184.11,4.6,,,Ipu,não cactus
12925,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2015,,,,,Ipu,não cactus
12926,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2017,290.32,7.8,,,Ipu,não cactus
12927,CE,2305803,Ipu,23026499,Antonio Ferreira Lima Emeb,Municipal,2019,,,,,Ipu,não cactus
12928,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2005,,,,,Ipu,não cactus
12929,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2007,,,,,Ipu,não cactus
12930,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2009,149.06,3.4,,,Ipu,não cactus
12931,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2011,162.85,3.7,,,Ipu,não cactus
12932,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2013,,,,,Ipu,não cactus
12933,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2015,,,,,Ipu,não cactus
12934,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2017,278.81,8.3,301.24,5.7,Ipu,não cactus
12935,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2019,239.62,6.5,,,Ipu,não cactus
12936,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2005,,,,,Ipu,não cactus
12937,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2007,,,,,Ipu,não cactus
12938,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2009,,,,,Ipu,não cactus
12939,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2011,210.43,5.5,223.51,3.5,Ipu,não cactus
12940,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2013,,,,,Ipu,não cactus
12941,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2015,,,279.91,4.9,Ipu,não cactus
12942,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2017,279.22,7.1,344.0,6.6,Ipu,não cactus
12943,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2019,,,287.22,5.5,Ipu,não cactus
12944,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2005,,,,,Ipu,não cactus
12945,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2007,,,,,Ipu,não cactus
12946,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2009,,,,,Ipu,não cactus
12947,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2011,,,,,Ipu,não cactus
12948,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2013,,,,,Ipu,não cactus
12949,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2015,,,,,Ipu,não cactus
12950,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2017,269.44,7.4,,,Ipu,não cactus
12951,CE,2305803,Ipu,23026685,Crianca Esperanca Emeb,Municipal,2019,,,,,Ipu,não cactus
12952,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2005,,,,,Ipu,não cactus
12953,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2007,,,,,Ipu,não cactus
12954,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2009,,,,,Ipu,não cactus
12955,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2011,,,,,Ipu,não cactus
12956,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2013,,,,,Ipu,não cactus
12957,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2015,,,,,Ipu,não cactus
12958,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2017,288.98,8.4,,,Ipu,não cactus
12959,CE,2305803,Ipu,23026707,Elda Pereira Mota Emeb,Municipal,2019,282.4,7.6,,,Ipu,não cactus
12960,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2005,,,,,Ipu,não cactus
12961,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2007,148.34,2.5,,,Ipu,não cactus
12962,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2009,,,,,Ipu,não cactus
12963,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2011,164.23,3.7,,,Ipu,não cactus
12964,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2013,,,,,Ipu,não cactus
12965,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2015,,,,,Ipu,não cactus
12966,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2017,,,,,Ipu,não cactus
12967,CE,2305803,Ipu,23026901,Goncalo De Sousa Martins Emeb,Municipal,2019,,,,,Ipu,não cactus
12968,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2005,,,,,Ipu,não cactus
12969,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2007,,,,,Ipu,não cactus
12970,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2009,,,214.29,3.1,Ipu,não cactus
12971,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2011,176.04,4.1,204.12,3.1,Ipu,não cactus
12972,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2013,,,206.91,3.0,Ipu,não cactus
12973,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2015,,,,,Ipu,não cactus
12974,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2017,267.72,6.8,268.56,4.5,Ipu,não cactus
12975,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2019,225.18,5.9,282.36,5.5,Ipu,não cactus
12976,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2005,,,,,Ipu,não cactus
12977,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2007,,,,,Ipu,não cactus
12978,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2009,,,,,Ipu,não cactus
12979,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2011,190.88,4.5,,,Ipu,não cactus
12980,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2013,,,,,Ipu,não cactus
12981,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2015,,,,,Ipu,não cactus
12982,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2017,,,,,Ipu,não cactus
12983,CE,2305803,Ipu,23026960,Joao Camelo De Farias Emeb,Municipal,2019,,,,,Ipu,não cactus
12984,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2005,141.15,2.2,,,Ipu,não cactus
12985,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2007,148.87,2.3,223.52,2.9,Ipu,não cactus
12986,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2009,,,207.4,3.0,Ipu,não cactus
12987,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2011,162.83,4.1,217.64,3.8,Ipu,não cactus
12988,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2013,,,213.95,2.9,Ipu,não cactus
12989,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2015,213.4,5.3,230.92,4.1,Ipu,não cactus
12990,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2017,303.34,7.5,329.13,6.5,Ipu,não cactus
12991,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2019,198.85,5.1,237.57,4.5,Ipu,não cactus
12992,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2005,,,,,Ipu,não cactus
12993,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2007,,,,,Ipu,não cactus
12994,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2009,,,,,Ipu,não cactus
12995,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2011,171.59,3.8,,,Ipu,não cactus
12996,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2013,,,,,Ipu,não cactus
12997,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2015,263.62,6.8,,,Ipu,não cactus
12998,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2017,280.6,8.0,,,Ipu,não cactus
12999,CE,2305803,Ipu,23026987,Joao Ferreira Costa Emeb,Municipal,2019,,,,,Ipu,não cactus
13000,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2005,,,,,Ipu,não cactus
13001,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2007,,,,,Ipu,não cactus
13002,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2009,,,,,Ipu,não cactus
13003,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2011,,,188.5,3.0,Ipu,não cactus
13004,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2013,152.7,3.5,221.92,3.5,Ipu,não cactus
13005,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2015,,,244.08,4.1,Ipu,não cactus
13006,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2017,208.95,5.7,247.16,4.8,Ipu,não cactus
13007,CE,2305803,Ipu,23027002,Joao Rosa De Morais Emeb,Municipal,2019,,,222.59,4.2,Ipu,não cactus
13008,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2005,,,,,Ipu,não cactus
13009,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2007,165.94,2.7,228.8,3.1,Ipu,não cactus
13010,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2009,172.72,3.3,221.25,3.4,Ipu,não cactus
13011,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2011,,,,,Ipu,não cactus
13012,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2013,144.81,3.2,216.42,3.3,Ipu,não cactus
13013,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2015,208.17,5.7,225.73,4.1,Ipu,não cactus
13014,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2017,238.81,6.4,221.87,3.7,Ipu,não cactus
13015,CE,2305803,Ipu,23027029,Joao Sampaio De Araujo Emeb,Municipal,2019,234.16,6.6,273.44,5.7,Ipu,não cactus
13016,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2005,,,,,Ipu,não cactus
13017,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2007,,,,,Ipu,não cactus
13018,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2009,160.13,3.0,,,Ipu,não cactus
13019,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2011,,,,,Ipu,não cactus
13020,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2013,,,,,Ipu,não cactus
13021,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2015,,,,,Ipu,não cactus
13022,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2017,,,,,Ipu,não cactus
13023,CE,2305803,Ipu,23027070,Jose Holanda Cavalcante Emeb,Municipal,2019,,,,,Ipu,não cactus
13024,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2005,,,,,Ipu,não cactus
13025,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2007,,,,,Ipu,não cactus
13026,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2009,,,,,Ipu,não cactus
13027,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2011,,,,,Ipu,não cactus
13028,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2013,,,,,Ipu,não cactus
13029,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2015,,,,,Ipu,não cactus
13030,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2017,211.72,5.1,,,Ipu,não cactus
13031,CE,2305803,Ipu,23027312,Melquiades Camelo Timbo Emeb,Municipal,2019,186.24,4.9,,,Ipu,não cactus
13032,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2005,,,,,Ipu,não cactus
13033,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2007,168.03,2.4,,,Ipu,não cactus
13034,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2009,186.46,3.9,204.66,3.1,Ipu,não cactus
13035,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2011,,,223.11,3.7,Ipu,não cactus
13036,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2013,200.7,4.4,228.46,3.7,Ipu,não cactus
13037,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2015,,,238.92,3.9,Ipu,não cactus
13038,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2017,,,248.4,4.3,Ipu,não cactus
13039,CE,2305803,Ipu,23027339,Emeb Moacir Alves Timbo,Municipal,2019,,,252.54,4.9,Ipu,não cactus
13040,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2005,,,,,Ipu,não cactus
13041,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2007,171.39,3.6,,,Ipu,não cactus
13042,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2009,188.22,4.6,231.42,3.6,Ipu,não cactus
13043,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2011,189.45,4.7,,,Ipu,não cactus
13044,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2013,194.47,4.9,,,Ipu,não cactus
13045,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2015,195.0,4.7,,,Ipu,não cactus
13046,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2017,234.06,6.1,,,Ipu,não cactus
13047,CE,2305803,Ipu,23027363,Monsenhor Goncalo De Oliveira Lima Emeb,Municipal,2019,218.36,6.0,,,Ipu,não cactus
13048,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2005,145.58,2.0,,,Ipu,não cactus
13049,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2007,166.84,3.1,,,Ipu,não cactus
13050,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2009,174.6,3.7,,,Ipu,não cactus
13051,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2011,197.09,4.8,219.87,3.6,Ipu,não cactus
13052,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2013,170.63,2.1,,,Ipu,não cactus
13053,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2015,183.98,4.2,,,Ipu,não cactus
13054,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2017,268.78,6.6,,,Ipu,não cactus
13055,CE,2305803,Ipu,23027371,Monsenhor Francisco Ferreira De Moraes Emeb,Municipal,2019,210.31,4.5,,,Ipu,não cactus
13056,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2005,,,,,Ipu,não cactus
13057,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2007,170.47,2.8,,,Ipu,não cactus
13058,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2009,168.45,3.5,,,Ipu,não cactus
13059,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2011,191.97,4.6,,,Ipu,não cactus
13060,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2013,183.78,4.5,,,Ipu,não cactus
13061,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2015,199.59,5.1,223.36,3.4,Ipu,não cactus
13062,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2017,289.23,7.7,,,Ipu,não cactus
13063,CE,2305803,Ipu,23027444,Pedro Camelo Da Silva Emeb,Municipal,2019,252.75,6.7,,,Ipu,não cactus
13064,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2005,143.58,1.7,,,Ipu,não cactus
13065,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2007,185.19,3.3,221.08,3.0,Ipu,não cactus
13066,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2009,183.83,4.3,207.9,2.7,Ipu,não cactus
13067,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2011,191.11,4.2,231.65,3.0,Ipu,não cactus
13068,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2013,175.87,3.9,230.22,3.2,Ipu,não cactus
13069,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2015,181.19,3.9,238.45,3.6,Ipu,não cactus
13070,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2017,215.08,5.4,256.0,4.2,Ipu,não cactus
13071,CE,2305803,Ipu,23027460,Abdias Martins De Sousa Torres Emeb,Municipal,2019,200.94,5.1,247.05,4.2,Ipu,não cactus
13072,CE,2305803,Ipu,23027487,Profa Maria Valdemira Coelho Mello Emeb,Municipal,2005,,,,,Ipu,não cactus
13073,CE,2305803,Ipu,23027487,Profa Maria Valdemira Coelho Mello Emeb,Municipal,2007,167.9,2.8,218.93,2.8,Ipu,não cactus
13074,CE,2305803,Ipu,23027487,Profa Maria Valdemira Coelho Mello Emeb,Municipal,2009,184.13,3.8,219.05,2.4,Ipu,não cactus
