id_escola,nome_escola,ano,nota_matematica,ideb,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_9EF,reprovacao,carro,superior,porc_sexo_masc,porc_cor_prePar,cactus,ID_MUNICIPIO,ano_cactus
23317213,FRANCISCA SILVEIRA GOMES PROFA EEF,2015,244.58,4.3,3,1,Médio Baixo,51,0.24444444444444444,0.20930232558139536,0.025,0.4772727272727273,0.8780487804878049,1,2300200,0
23317213,FRANCISCA SILVEIRA GOMES PROFA EEF,2017,258.13,4.3,3,1,Grupo 2,65,0.034482758620689655,0.25862068965517243,0.017543859649122806,0.5263157894736842,0.6964285714285714,1,2300200,0
23317213,FRANCISCA SILVEIRA GOMES PROFA EEF,2019,278.55,5.5,3,1,Nível III,33,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.4242424242424243,0.5454545454545454,1,2300200,1
23111305,AMARO BEZERRA EEF,2017,224.93,4.1,3,2,NA,14,0.14285714285714285,0.07142857142857142,0,0.6923076923076923,0.5714285714285714,0,NA,0
23111577,CASTRO ALVES EEF,2019,255.94,5.7,3,2,Nível II,11,0.1,0.1,0,0.4545454545454545,0.7272727272727273,0,2300309,0
23111810,FRANCISCO UCHOA DE ALBUQUERQUE EEF PROFESSOR,2013,241.26,3.9,3,1,Grupo 2,39,0.32432432432432434,0.07692307692307693,0,0.5641025641025641,0.6923076923076923,0,2300309,0
23111810,FRANCISCO UCHOA DE ALBUQUERQUE EEF PROFESSOR,2015,259.68,4.8,3,1,Médio Baixo,57,0.17647058823529413,0.16071428571428573,0.01818181818181818,0.6111111111111112,0.631578947368421,0,2300309,0
23111810,FRANCISCO UCHOA DE ALBUQUERQUE EEF PROFESSOR,2017,253.2,4.9,3,1,Grupo 2,37,0.08333333333333333,0.19444444444444445,0.05714285714285714,0.5555555555555556,0.5588235294117647,0,2300309,0
23111810,FRANCISCO UCHOA DE ALBUQUERQUE EEF PROFESSOR,2019,252.92,4.8,3,1,Nível III,44,0.16666666666666666,0.3333333333333333,0.023809523809523808,0.5454545454545454,0.8636363636363636,0,2300309,0
23111933,JOAO ANTONIO EEF PE,2013,238.33,4.3,3,1,Grupo 3,156,0.38461538461538464,0.19310344827586207,0.06201550387596899,0.47586206896551725,0.5310344827586206,0,2300309,0
23111933,JOAO ANTONIO EEF PE,2015,289.39,6,3,1,Médio Baixo,93,0.11627906976744186,0.25,0.047619047619047616,0.5168539325842697,0.4606741573033708,0,2300309,0
23111933,JOAO ANTONIO EEF PE,2017,267.75,5.3,3,1,Grupo 2,92,0.021739130434782608,0.40217391304347827,0.07865168539325842,0.5274725274725275,0.6666666666666666,0,2300309,0
23111933,JOAO ANTONIO EEF PE,2019,280.78,6,3,1,Nível IV,117,0.05454545454545454,0.42727272727272725,0.13636363636363635,0.4273504273504273,0.6410256410256411,0,2300309,0
23111984,JOAO MOREIRA BARROS EEF,2013,235.31,4.2,3,1,Grupo 3,46,0.3333333333333333,0.18181818181818182,0.06818181818181818,0.6444444444444445,0.6666666666666666,0,2300309,0
23111984,JOAO MOREIRA BARROS EEF,2015,253.01,4.8,3,1,Médio Baixo,44,0.20454545454545456,0.13636363636363635,0,0.5348837209302325,0.6818181818181818,0,2300309,0
23111984,JOAO MOREIRA BARROS EEF,2017,265.29,5.2,3,1,Grupo 2,38,0,0.1891891891891892,0.05555555555555555,0.4594594594594595,0.7142857142857143,0,2300309,0
23111984,JOAO MOREIRA BARROS EEF,2019,261.95,5.2,3,1,Nível III,30,0.06666666666666667,0.23333333333333334,0,0.6333333333333333,0.6333333333333333,0,2300309,0
23112042,JOSE ADONIAS GURGEL DE ALBUQUERQUE EEF DR,2013,250.01,4.5,3,1,Grupo 3,82,0.2692307692307692,0.15,0.04838709677419355,0.5375,0.4567901234567901,0,2300309,0
23112042,JOSE ADONIAS GURGEL DE ALBUQUERQUE EEF DR,2015,276.89,5.5,3,1,Médio Baixo,93,0.1,0.13186813186813187,0.05555555555555555,0.45161290322580644,0.6989247311827957,0,2300309,0
23112042,JOSE ADONIAS GURGEL DE ALBUQUERQUE EEF DR,2017,256.18,5.1,3,1,Grupo 2,84,0.04938271604938271,0.32098765432098764,0.05263157894736842,0.4,0.6666666666666666,0,2300309,0
23112042,JOSE ADONIAS GURGEL DE ALBUQUERQUE EEF DR,2019,259.72,5.3,3,1,Nível II,83,0.06944444444444445,0.20833333333333334,0.013888888888888888,0.4939759036144578,0.6987951807228916,0,2300309,0
23112115,JOSE LEANDRO CORREIA EEF,2017,257.52,5.1,3,2,NA,14,0.07142857142857142,0.14285714285714285,0,0.35714285714285715,0.5714285714285714,0,2300309,0
23112115,JOSE LEANDRO CORREIA EEF,2019,225.37,4.1,3,2,Nível III,20,0.375,0.25,0,0.5,0.5,0,2300309,0
23112360,CRISARES SAMPAIO COUTO EEF PE,2017,247.61,4.7,3,2,NA,26,0.15384615384615385,0.15384615384615385,0,0.64,0.5384615384615384,0,2300309,0
23112360,CRISARES SAMPAIO COUTO EEF PE,2019,263.73,5.4,3,2,Nível III,16,0.1875,0.3125,0.0625,0.4375,0.8125,0,2300309,0
23112387,FRANCISCO DE ASSIS COUTO EEF MONSENHOR,2017,249.13,4.7,3,2,Grupo 1,10,0,0,0,0.3333333333333333,0.4444444444444444,0,2300309,0
23112387,FRANCISCO DE ASSIS COUTO EEF MONSENHOR,2019,220.36,4,3,2,Nível II,18,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.6666666666666666,0.8333333333333334,0,2300309,0
23112638,ADONIAS UCHOA DE ALBUQUERQUE EEF,2015,248.48,4.4,3,2,Baixo,26,0.3333333333333333,0.18518518518518517,0,0.52,0.5769230769230769,0,2300309,0
23112638,ADONIAS UCHOA DE ALBUQUERQUE EEF,2017,224,4.2,3,2,Grupo 2,17,0,0,0,0.4375,0.5333333333333333,0,2300309,0
23112638,ADONIAS UCHOA DE ALBUQUERQUE EEF,2019,232.15,4.7,3,2,Nível III,12,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.4166666666666667,0.9166666666666666,0,2300309,0
23113090,MANOEL RODRIGUES DE CARVALHO EEF,2013,223.62,3.9,3,2,Grupo 3,49,0.21739130434782608,0.14583333333333334,0.15555555555555556,0.6097560975609756,0.75,0,2300309,0
23113090,MANOEL RODRIGUES DE CARVALHO EEF,2015,240.11,4.7,3,2,Médio Baixo,32,0.034482758620689655,0.2903225806451613,0.13333333333333333,0.5483870967741935,0.7096774193548387,0,2300309,0
23113090,MANOEL RODRIGUES DE CARVALHO EEF,2017,240.35,4.6,3,2,Grupo 2,37,0.07894736842105263,0.2222222222222222,0,0.5405405405405406,0.7297297297297297,0,2300309,0
23113090,MANOEL RODRIGUES DE CARVALHO EEF,2019,253.32,5,3,2,Nível III,44,0.20512820512820512,0.28205128205128205,0.15384615384615385,0.5909090909090909,0.7045454545454546,0,2300309,0
23113146,PEDRO GOMES DE ALMEIDA EEF,2013,207.39,3.6,3,2,Grupo 1,27,0.2608695652173913,0.043478260869565216,0,0.5416666666666666,0.30434782608695654,0,2300309,0
23113146,PEDRO GOMES DE ALMEIDA EEF,2015,228.33,4.5,3,2,Baixo,27,0.12,0.08,0,0.6,0.36,0,2300309,0
23113146,PEDRO GOMES DE ALMEIDA EEF,2017,216.54,3.7,3,2,Grupo 1,20,0.05263157894736842,0,0.1,0.5555555555555556,0.5555555555555556,0,2300309,0
23113146,PEDRO GOMES DE ALMEIDA EEF,2019,252.56,4.8,3,2,Nível III,12,0,0.25,0,0.3333333333333333,0.75,0,2300309,0
23113359,JOSE ALVES DO NASCIMENTO EEF,2013,235.56,4.1,3,2,Grupo 2,33,0.5,0.0967741935483871,0.1111111111111111,0.4838709677419355,0.6,0,2300309,0
23113359,JOSE ALVES DO NASCIMENTO EEF,2015,264.4,5.1,3,2,Baixo,35,0.18518518518518517,0.06451612903225806,0,0.3225806451612903,0.4838709677419355,0,2300309,0
23113359,JOSE ALVES DO NASCIMENTO EEF,2017,242.19,4.6,3,2,Grupo 1,41,0.175,0.18421052631578946,0.05405405405405406,0.4864864864864865,0.3157894736842105,0,2300309,0
23113359,JOSE ALVES DO NASCIMENTO EEF,2019,265.21,5.3,3,2,Nível III,24,0.2857142857142857,0.23809523809523808,0,0.5833333333333334,0.5416666666666666,0,2300309,0
23113979,MARIA ADELINA DE OLIVEIRA EEF,2017,267.23,5.2,3,2,NA,12,0.09090909090909091,0.09090909090909091,0,0.45454545454545453,0.8181818181818182,0,2300309,0
23114070,MANOEL DA SILVA LEAL EEF,2013,236.23,4.2,3,2,Grupo 3,20,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.47619047619047616,0.5714285714285714,0,2300309,0
23114070,MANOEL DA SILVA LEAL EEF,2015,267.39,4.9,3,2,Baixo,46,0.08888888888888889,0.16666666666666666,0.041666666666666664,0.574468085106383,0.875,0,2300309,0
23114070,MANOEL DA SILVA LEAL EEF,2017,261.61,5.2,3,2,Grupo 2,42,0.023255813953488372,0.23255813953488372,0.09302325581395349,0.46511627906976744,0.6904761904761905,0,2300309,0
23114070,MANOEL DA SILVA LEAL EEF,2019,281.1,5.9,3,2,Nível III,23,0.045454545454545456,0.3181818181818182,0,0.6086956521739131,0.4347826086956522,0,2300309,0
23114304,SOLON GUEDES CAVALCANTE EEF,2013,224.27,3.5,3,2,Grupo 2,36,0.21212121212121213,0.17647058823529413,0.030303030303030304,0.5555555555555556,0.3333333333333333,0,2300309,0
23114304,SOLON GUEDES CAVALCANTE EEF,2015,229.72,4.3,3,2,Baixo,44,0.05128205128205128,0.125,0.05,0.41025641025641024,0.45,0,2300309,0
23114304,SOLON GUEDES CAVALCANTE EEF,2017,236.38,4.4,3,2,Grupo 2,51,0.0784313725490196,0.23529411764705882,0.08163265306122448,0.45098039215686275,0.6326530612244898,0,2300309,0
23114304,SOLON GUEDES CAVALCANTE EEF,2019,258.16,5.2,3,2,Nível III,39,0.08108108108108109,0.32432432432432434,0,0.4615384615384616,0.4102564102564102,0,2300309,0
23176571,SERAFIM DE SOUSA LIMA EEF,2013,218.97,3.2,3,1,Grupo 2,28,0.4074074074074074,0.037037037037037035,0,0.6666666666666666,0,0,2300309,0
23104228,ARMANDO ARRAES FEITOSA EEIF,2017,264.69,5.4,3,2,NA,10,0,0.1,0.1,0.6,0.5555555555555556,0,2300408,0
23104414,EDMUNDO BRAGA EEIF,2013,243.27,3.8,3,2,Grupo 1,23,0.4090909090909091,0.09523809523809523,0,0.4444444444444444,0,0,2300408,0
23104414,EDMUNDO BRAGA EEIF,2019,266.4,5.4,3,2,Nível II,30,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.4333333333333333,0.8333333333333334,0,2300408,0
23104899,OTONIO ANDRADE EEIF,2019,245.18,4.9,3,2,Nível III,21,0.25,0.375,0.125,0.4761904761904762,0.9523809523809523,0,2300408,0
23104953,PADRE PEDRO JOSE CENTRO EDUCACIONAL MUNICIPAL,2013,253.44,4.4,3,1,Grupo 3,78,0.4142857142857143,0.22388059701492538,0.19672131147540983,0.42028985507246375,0.5606060606060606,0,2300408,0
23104953,PADRE PEDRO JOSE CENTRO EDUCACIONAL MUNICIPAL,2015,265.63,4.6,3,1,Médio Baixo,58,0.38181818181818183,0.25,0.21818181818181817,0.5,0.6071428571428571,0,2300408,0
23104953,PADRE PEDRO JOSE CENTRO EDUCACIONAL MUNICIPAL,2017,263.65,4.4,3,1,Grupo 2,103,0.07142857142857142,0.3958333333333333,0.21649484536082475,0.5,0.6595744680851063,0,2300408,0
23104953,PADRE PEDRO JOSE CENTRO EDUCACIONAL MUNICIPAL,2019,263.68,5.4,3,1,Nível III,64,0.28125,0.203125,0.1875,0.53125,0.859375,0,2300408,0
23105062,VENTURA ALVES DE LIMA EEIF,2015,258.6,4.5,3,2,Baixo,24,0.5833333333333334,0,0.041666666666666664,0.7083333333333334,0.75,0,2300408,0
23105062,VENTURA ALVES DE LIMA EEIF,2017,252.78,4.5,3,2,Grupo 1,10,0,0.09090909090909091,0,0.5454545454545454,0.7272727272727273,0,2300408,0
23105062,VENTURA ALVES DE LIMA EEIF,2019,260.23,5.1,3,2,Nível II,19,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.5789473684210527,0.8421052631578947,0,2300408,0
23105380,JOSE ALVES DE OLIVEIRA EEIF,2013,225.8,3.7,3,2,Grupo 1,54,0.3584905660377358,0.10416666666666667,0.0625,0.5106382978723404,0.625,0,2300408,0
23105380,JOSE ALVES DE OLIVEIRA EEIF,2015,233.07,4.3,3,2,Baixo,32,0.1875,0.3225806451612903,0.0625,0.625,0.5625,0,2300408,0
23105380,JOSE ALVES DE OLIVEIRA EEIF,2017,234.37,4.4,3,2,Grupo 1,29,0.038461538461538464,0.17857142857142858,0.03571428571428571,0.5357142857142857,0.7407407407407407,0,2300408,0
23105380,JOSE ALVES DE OLIVEIRA EEIF,2019,243.7,4.7,3,2,Nível II,52,0.16666666666666666,0.21428571428571427,0.14285714285714285,0.4807692307692308,0.8846153846153846,0,2300408,0
23105488,PAES DE ANDRADE EEIF,2013,238.39,3.7,3,2,Grupo 2,64,0.4406779661016949,0.1016949152542373,0.0784313725490196,0.4067796610169492,0.7413793103448276,0,2300408,0
23105488,PAES DE ANDRADE EEIF,2015,255.02,4.5,3,2,Baixo,49,0.23255813953488372,0.09302325581395349,0.075,0.4186046511627907,0.5581395348837209,0,2300408,0
23105488,PAES DE ANDRADE EEIF,2017,251.89,4.8,3,2,Grupo 2,39,0.05555555555555555,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.8,0,2300408,0
23105488,PAES DE ANDRADE EEIF,2019,264.28,5.2,3,2,Nível II,37,0.2,0.13333333333333333,0.2,0.5405405405405406,0.7567567567567568,0,2300408,0
23016930,EEF INOCENCIA ALCANTARA FREIRE,2013,249.41,3.4,3,1,Grupo 3,155,0.5416666666666666,0.2328767123287671,0.07017543859649122,0.4217687074829932,0.9103448275862069,0,2300507,0
23016930,EEF INOCENCIA ALCANTARA FREIRE,2015,267.15,4.4,3,1,Médio Baixo,115,0.4424778761061947,0.26548672566371684,0.10619469026548672,0.5486725663716814,0.8272727272727273,0,2300507,0
23016930,EEF INOCENCIA ALCANTARA FREIRE,2017,269.61,4.6,3,1,Grupo 2,134,0.06666666666666667,0.44776119402985076,0.1037037037037037,0.5038167938931297,0.7518796992481203,0,2300507,0
23016930,EEF INOCENCIA ALCANTARA FREIRE,2019,281.95,4.6,3,1,Nível IV,129,0.3170731707317073,0.3983739837398374,0.18699186991869918,0.6201550387596899,0.6589147286821705,0,2300507,0
23016990,EEF JOSE MARTINS DE SOUSA,2013,240.95,3.5,3,2,Grupo 2,41,0.4594594594594595,0.027777777777777776,0,0.6666666666666666,0.972972972972973,0,2300507,0
23016990,EEF JOSE MARTINS DE SOUSA,2015,251.28,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300507,0
23016990,EEF JOSE MARTINS DE SOUSA,2019,285.3,5.8,3,2,Nível III,19,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.4736842105263158,0.631578947368421,0,2300507,0
23155671,18 DE DEZEMBRO EMEF,2013,248.19,4.3,3,1,Grupo 3,84,0.6375,0.12658227848101267,0.02531645569620253,0.4567901234567901,0.5205479452054794,0,2300606,0
23155671,18 DE DEZEMBRO EMEF,2015,270.19,5.1,3,1,Médio Baixo,101,0.18811881188118812,0.21904761904761905,0.0707070707070707,0.4803921568627451,0.6310679611650486,0,2300606,0
23155671,18 DE DEZEMBRO EMEF,2017,264.63,5,3,1,Grupo 2,84,0,0.40476190476190477,0.07142857142857142,0.35714285714285715,0.7710843373493976,0,2300606,0
23155671,18 DE DEZEMBRO EMEF,2019,270.43,5.4,3,1,Nível III,104,0.049019607843137254,0.28431372549019607,0.058823529411764705,0.4903846153846154,0.4134615384615384,0,2300606,0
23155744,JOAQUIM DE MORAIS EMEF,2017,232.81,4.5,3,2,NA,12,0.09090909090909091,0.09090909090909091,0,0.5454545454545454,0.8181818181818182,0,2300606,0
23126019,JOAO RODRIGUES TORRES EMEF,2017,248.22,4.4,3,2,NA,13,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.6923076923076923,0.6923076923076923,0,2300705,0
23126019,JOAO RODRIGUES TORRES EMEF,2019,273.75,5.1,3,2,Nível III,15,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.4,0.2666666666666667,0,2300705,0
23126108,LUIS CANDIDO MACIEL EMEF,2017,249.31,4.8,3,2,NA,17,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.47058823529411764,0.5625,0,2300705,0
23126108,LUIS CANDIDO MACIEL EMEF,2019,260.29,4.8,3,2,Nível III,13,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.6923076923076923,0,2300705,0
23126272,URCESINA MOURA CANTIDIO EMEF,2013,242.86,4.6,3,1,Grupo 3,76,0.32857142857142857,0.2602739726027397,0.1206896551724138,0.4,0.5833333333333334,0,2300705,0
23126272,URCESINA MOURA CANTIDIO EMEF,2015,247.32,4.9,3,1,Médio,107,0.24752475247524752,0.1782178217821782,0.04081632653061224,0.53,0.5643564356435643,0,2300705,0
23126272,URCESINA MOURA CANTIDIO EMEF,2017,250.56,4.9,3,1,Grupo 2,93,0.054945054945054944,0.358695652173913,0.08791208791208792,0.43956043956043955,0.5053763440860215,0,2300705,0
23126272,URCESINA MOURA CANTIDIO EMEF,2019,295.46,6.1,3,1,Nível IV,69,0.046875,0.390625,0.15625,0.4487179487179487,0.5128205128205128,0,2300705,0
23126400,LIRA MAIA HOLANDA EMEF,2015,242.87,4.3,3,1,Médio Baixo,22,0.18181818181818182,0.2,0.1,0.22727272727272727,0.38095238095238093,0,2300705,0
23126400,LIRA MAIA HOLANDA EMEF,2017,234.25,4.1,3,1,Grupo 2,21,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.5789473684210527,0.7368421052631579,0,2300705,0
23126400,LIRA MAIA HOLANDA EMEF,2019,255.25,5,3,1,Nível III,16,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.6875,0.6875,0,2300705,0
23126485,VIRGILIO TAVORA EMEF,2017,256.17,4.6,3,2,NA,13,0.08333333333333333,0.4166666666666667,0,0.5,0.4166666666666667,0,2300705,0
23126485,VIRGILIO TAVORA EMEF,2019,281.62,5.9,3,2,Nível IV,15,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.8,0.5333333333333333,0,2300705,0
23203510,ROMULO REMIGIO EMEF,2017,269.29,5.5,3,2,NA,11,0,0.1,0,0.45454545454545453,0.5454545454545454,0,2300705,0
23203510,ROMULO REMIGIO EMEF,2019,293.78,6.1,3,2,Nível III,13,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.3846153846153846,0.3076923076923077,0,2300705,0
23273232,PROFESSORA EDITE MAIA MACHADO EMEF,2017,246.55,4.2,3,1,NA,21,0.05,0.15,0.05,0.25,0.5,0,2300705,0
23034025,ANTONIO DAMIAO NETO E E B,2017,248.94,5,3,2,NA,15,0.13333333333333333,0.125,0,0.1875,0.625,0,2300754,0
23034025,ANTONIO DAMIAO NETO E E B,2019,251.68,4.2,3,2,Nível II,12,0.16666666666666666,0.08333333333333333,0,0.5,0.5833333333333334,0,2300754,0
23034076,CENIRA RIBEIRO HENRIQUE E E B,2013,218.51,3.3,3,1,Grupo 3,49,0.4090909090909091,0.022222222222222223,0.06976744186046512,0.5476190476190477,0.5111111111111111,0,2300754,0
23034076,CENIRA RIBEIRO HENRIQUE E E B,2019,259.87,4.9,3,1,Nível III,25,0.25,0.125,0.125,0.44,0.8,0,2300754,0
23034114,SARGENTO FRANCISCO DE CASTRO E E B,2015,219.62,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034114,SARGENTO FRANCISCO DE CASTRO E E B,2017,253.52,4.8,3,1,NA,31,0.03125,0.21875,0.03333333333333333,0.43333333333333335,0.7419354838709677,0,2300754,0
23034114,SARGENTO FRANCISCO DE CASTRO E E B,2019,241.65,4.5,3,1,Nível II,36,0,0.15625,0.0625,0.6111111111111112,0.3888888888888889,0,2300754,0
23034130,FCO JOSE MAGALHAES ESC EDUC BASICA,2017,229.34,4.5,3,2,NA,14,0,0,0,0.5454545454545454,0.5,0,2300754,0
23034130,FCO JOSE MAGALHAES ESC EDUC BASICA,2019,263.72,4.8,3,2,Nível II,15,0.21428571428571427,0.21428571428571427,0,0.4,0.2666666666666667,0,2300754,0
23034165,JOSE COELHO DE MORAIS EEB,2017,227.69,4.4,3,2,NA,13,0,0.2727272727272727,0.3,0.3,0.5454545454545454,0,2300754,0
23034165,JOSE COELHO DE MORAIS EEB,2019,286.85,5.7,3,2,Nível III,16,0,0.4666666666666667,0.13333333333333333,0.5625,0.6875,0,2300754,0
23034343,DOMINGOS CARLOS DAMASCENO E E B,2017,235.29,4.5,3,2,NA,15,0.18181818181818182,0.3,0.2,0.6,0.3333333333333333,0,2300754,0
23034343,DOMINGOS CARLOS DAMASCENO E E B,2019,258.96,4.8,3,2,Nível II,17,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.7058823529411765,0.6470588235294118,0,2300754,0
23034440,PROFESSORA LUIZA TELES E E B,2015,254.56,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034440,PROFESSORA LUIZA TELES E E B,2017,258.9,5.1,3,1,NA,43,0.06976744186046512,0.11627906976744186,0.07142857142857142,0.42857142857142855,0.5609756097560976,0,2300754,0
23034440,PROFESSORA LUIZA TELES E E B,2019,272.11,5.3,3,1,Nível II,37,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.3513513513513514,0.5675675675675675,0,2300754,0
23034548,DR RIGOBERTO ROMERO DE BARROS E E B,2013,233.39,3.6,3,2,Grupo 2,26,0.7391304347826086,0.08333333333333333,0,0.4583333333333333,0.875,0,2300754,0
23034548,DR RIGOBERTO ROMERO DE BARROS E E B,2015,229.63,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034548,DR RIGOBERTO ROMERO DE BARROS E E B,2017,238.08,4.6,3,2,NA,25,0.041666666666666664,0.043478260869565216,0.08695652173913043,0.6956521739130435,0.6956521739130435,0,2300754,0
23034548,DR RIGOBERTO ROMERO DE BARROS E E B,2019,260.66,5.1,3,2,Nível II,13,0,0.3,0.1,0.5384615384615384,0.5384615384615384,0,2300754,0
23034564,RAIMUNDO EDIMILSON LIMA EEB,2017,244.08,4.8,3,2,NA,20,0,0.05263157894736842,0,0.6842105263157895,0.6666666666666666,0,2300754,0
23034564,RAIMUNDO EDIMILSON LIMA EEB,2019,253.38,5.1,3,2,Nível II,21,0.23809523809523808,0.14285714285714285,0,0.4285714285714285,0.4285714285714285,0,2300754,0
23034572,FRANCISCO RODRIGUES CARNEIRO E E B,2013,205.41,3.3,3,2,Grupo 1,22,0.45,0.15,0,0.8421052631578947,0.55,0,2300754,0
23034572,FRANCISCO RODRIGUES CARNEIRO E E B,2015,238.26,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034572,FRANCISCO RODRIGUES CARNEIRO E E B,2017,247.77,4.4,3,2,NA,24,0.13636363636363635,0.14285714285714285,0.047619047619047616,0.42857142857142855,0.6,0,2300754,0
23034572,FRANCISCO RODRIGUES CARNEIRO E E B,2019,241.08,4.5,3,2,Nível II,25,0.17647058823529413,0.23529411764705882,0,0.4,0.52,0,2300754,0
23034742,WASHINGTON TELES DE MENESES E E B,2015,286.17,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034742,WASHINGTON TELES DE MENESES E E B,2017,256.85,5.2,3,2,NA,13,0.1,0.3,0,0.3,0.75,0,2300754,0
23034742,WASHINGTON TELES DE MENESES E E B,2019,247.99,4.8,3,2,Nível II,12,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0,2300754,0
23034793,EDGAR FLOR DOS SANTOS EEB,2017,248.78,4.1,3,2,NA,18,0,0.11764705882352941,0,0.47058823529411764,0.5294117647058824,0,2300754,0
23034793,EDGAR FLOR DOS SANTOS EEB,2019,262.04,5,3,2,Nível II,16,0.2857142857142857,0,0.07142857142857142,0.1875,0.6875,0,2300754,0
23034823,MARIA ALVES SOBRINHA ESC DE EDUCACAO BASICA,2013,242.97,4.7,3,1,Grupo 3,29,0.20689655172413793,0.1724137931034483,0.17857142857142858,0.5172413793103449,0.6896551724137931,0,2300754,0
23034823,MARIA ALVES SOBRINHA ESC DE EDUCACAO BASICA,2015,236.88,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034823,MARIA ALVES SOBRINHA ESC DE EDUCACAO BASICA,2017,240.51,4.5,3,1,NA,19,0.05263157894736842,0.42105263157894735,0.17647058823529413,0.47368421052631576,0.7777777777777778,0,2300754,0
23034823,MARIA ALVES SOBRINHA ESC DE EDUCACAO BASICA,2019,253.54,5,3,1,Nível III,31,0.2903225806451613,0.3225806451612903,0.06451612903225806,0.6129032258064516,0.5483870967741935,0,2300754,0
23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,2013,228.54,4,3,2,Grupo 1,21,0.47368421052631576,0.05263157894736842,0,0.4,0.47368421052631576,0,2300754,0
23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,2015,256.88,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,2019,303.49,6.4,3,2,Nível II,16,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.5,0.3125,0,2300754,0
23034920,MARIA JOSE DO NASCIMENTO EEB,2013,235.05,4.2,3,2,Grupo 2,23,0.391304347826087,0.13043478260869565,0.043478260869565216,0.45454545454545453,0.7391304347826086,0,2300754,0
23034920,MARIA JOSE DO NASCIMENTO EEB,2017,225.18,4,3,2,NA,20,0.058823529411764705,0.0625,0,0.5,0.4,0,2300754,0
23034955,FRANCISCO BRAS DOS SANTOS E E B,2013,243.01,4.3,3,1,Grupo 2,28,0.35714285714285715,0.11538461538461539,0,0.6296296296296297,0.56,0,2300754,0
23034955,FRANCISCO BRAS DOS SANTOS E E B,2015,246.65,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23034955,FRANCISCO BRAS DOS SANTOS E E B,2017,251.96,3.4,3,1,NA,25,0.05,0.1,0.05555555555555555,0.3,0.7,0,2300754,0
23034955,FRANCISCO BRAS DOS SANTOS E E B,2019,273.02,5.5,3,1,Nível II,21,0.15,0.1,0.1,0.5714285714285714,0.6190476190476191,0,2300754,0
23035056,JOSE PAULO FILHO EEB,2017,240.91,4.4,3,2,NA,11,0,0.1,0.1,0.7,0.7,0,2300754,0
23035056,JOSE PAULO FILHO EEB,2019,237.53,3.7,3,2,Nível II,11,0.25,0.125,0,0.8181818181818182,0.7272727272727273,0,2300754,0
23035145,JONAS PEREIRA DE AZEVEDO E E B,2013,241.28,4,3,1,Grupo 2,37,0.6176470588235294,0.11764705882352941,0,0.45454545454545453,0.5882352941176471,0,2300754,0
23035145,JONAS PEREIRA DE AZEVEDO E E B,2015,254.22,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
23035145,JONAS PEREIRA DE AZEVEDO E E B,2017,270.39,5.1,3,1,NA,23,0,0.13043478260869565,0.08695652173913043,0.3333333333333333,0.782608695652174,0,2300754,0
23035145,JONAS PEREIRA DE AZEVEDO E E B,2019,273.26,5.1,3,1,Nível III,24,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.5,0.625,0,2300754,0
23035188,DR PERILO TEIXEIRA E E B,2015,245.65,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2300754,0
